cycle_id,threshold_bps,latency_regime,opportunity_count,actionable_count,rejected_unfillable_count,start_capital_usd,end_capital_usd,total_pnl_usd,pnl_pct_of_seed,mean_booked_bps
mexc:ETHUSDT:ask->mexc:ETHUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid,5.0,colo_optimistic,17,0,9,100.0,100.0,0.0,0.0,
mexc:ETHUSDT:ask->mexc:ETHBTC:bid->mexc:BTCUSDT:bid,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:ETHUSDT:ask->mexc:ETHBTC:bid->mexc:BTCUSDT:bid,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:ETHUSDT:ask->mexc:ETHBTC:bid->mexc:BTCUSDT:bid,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:ETHUSDT:ask->mexc:ETHBTC:bid->mexc:BTCUSDT:bid,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:ETHUSDT:ask->mexc:ETHBTC:bid->mexc:BTCUSDT:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:ETHUSDT:ask->mexc:ETHBTC:bid->mexc:BTCUSDT:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:ETHUSDT:ask->mexc:ETHBTC:bid->mexc:BTCUSDT:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:SOLBTC:ask->mexc:SOLUSDC:bid->mexc:USDCUSDT:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:SOLBTC:ask->mexc:SOLUSDT:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:SOLBTC:ask->mexc:SOLUSDT:bid,5.0,colo_typical,54,0,40,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,10.0,colo_conservative,325,0,211,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,5.0,colo_optimistic,2084,0,1705,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,5.0,colo_typical,2084,0,1672,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,5.0,colo_conservative,2084,0,1429,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,10.0,colo_optimistic,325,0,256,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,10.0,colo_typical,325,0,250,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,5.0,colo_optimistic,63,0,45,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,5.0,colo_typical,63,0,36,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,5.0,colo_conservative,63,0,17,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,10.0,colo_optimistic,6,0,3,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,10.0,colo_typical,6,0,2,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:USDCUSDT:bid,10.0,colo_optimistic,8,0,6,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:USDCUSDT:bid,5.0,colo_optimistic,26,0,21,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:USDCUSDT:bid,5.0,colo_typical,26,0,20,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:USDCUSDT:bid,5.0,colo_conservative,26,0,19,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:USDCUSDT:bid,10.0,colo_typical,8,0,6,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:USDCUSDT:bid,10.0,colo_conservative,8,0,5,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:USDCUSDT:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:USDCUSDT:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:USDCUSDT:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,5.0,colo_optimistic,12,0,6,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,5.0,colo_typical,12,0,4,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,5.0,colo_conservative,12,0,1,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,10.0,colo_conservative,6,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,5.0,colo_typical,17,0,14,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,5.0,colo_conservative,17,0,10,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,10.0,colo_optimistic,10,0,9,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,10.0,colo_typical,10,0,9,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,10.0,colo_conservative,10,0,5,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:BTCUSDC:bid,5.0,colo_optimistic,101,0,69,100.0,100.0,0.0,0.0,
mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:BTCUSDC:bid,5.0,colo_typical,101,0,45,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:BTCUSDC:bid,5.0,colo_conservative,101,0,22,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:BTCUSDC:bid,10.0,colo_optimistic,7,0,1,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:BTCUSDC:bid,10.0,colo_typical,7,0,0,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:BTCUSDC:bid,10.0,colo_conservative,7,0,0,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:BTCUSDC:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:BTCUSDC:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid,5.0,colo_optimistic,17,0,14,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid,5.0,colo_optimistic,3763,0,3353,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid,5.0,colo_typical,3763,0,3298,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid,5.0,colo_conservative,3763,0,3061,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid,10.0,colo_optimistic,1589,0,1396,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid,10.0,colo_typical,1589,0,1373,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid,10.0,colo_conservative,1589,0,1258,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid,20.0,colo_optimistic,67,0,48,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid,20.0,colo_typical,67,0,42,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid,20.0,colo_conservative,67,0,30,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,5.0,colo_optimistic,182,0,156,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,5.0,colo_typical,182,0,147,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,5.0,colo_conservative,182,0,112,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,10.0,colo_optimistic,41,0,34,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,10.0,colo_typical,41,0,33,100.0,100.0,0.0,0.0,
mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid,10.0,colo_conservative,41,0,25,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid,5.0,colo_conservative,9,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:SOLBTC:ask->mexc:SOLUSDT:bid,5.0,colo_conservative,54,0,31,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,5.0,colo_optimistic,10,0,7,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,5.0,colo_typical,10,0,3,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,5.0,colo_conservative,10,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,10.0,colo_optimistic,5,0,1,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,10.0,colo_typical,5,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,10.0,colo_conservative,5,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,5.0,colo_optimistic,2,0,1,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,5.0,colo_typical,2,0,1,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,5.0,colo_conservative,2,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid,5.0,colo_typical,9,0,1,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid,5.0,colo_typical,14,0,5,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:SOLBTC:ask->mexc:SOLUSDT:bid,10.0,colo_optimistic,2,0,1,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:SOLBTC:ask->mexc:SOLUSDT:bid,10.0,colo_typical,2,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:SOLBTC:ask->mexc:SOLUSDT:bid,10.0,colo_conservative,2,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:SOLBTC:ask->mexc:SOLUSDT:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:SOLBTC:ask->mexc:SOLUSDT:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid,5.0,colo_optimistic,14,0,9,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid,5.0,colo_conservative,14,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid,10.0,colo_conservative,3,0,1,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid,10.0,colo_optimistic,11,0,7,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid,10.0,colo_typical,11,0,3,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid,10.0,colo_conservative,11,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid,5.0,colo_conservative,5,0,3,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:USDCUSDT:bid,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDT:bid,5.0,colo_typical,173,0,124,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDT:bid,5.0,colo_optimistic,173,0,130,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDT:bid,5.0,colo_conservative,173,0,89,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:USDCUSDT:bid,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDT:bid,10.0,colo_optimistic,44,0,31,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDT:bid,10.0,colo_typical,44,0,31,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDT:bid,10.0,colo_conservative,44,0,24,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDT:bid,20.0,colo_optimistic,6,0,4,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDT:bid,20.0,colo_typical,6,0,4,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDT:bid,20.0,colo_conservative,6,0,3,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid,5.0,colo_optimistic,9,0,4,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,5.0,colo_conservative,1,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,5.0,colo_typical,1,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid,5.0,colo_optimistic,1,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:USDCUSDT:bid,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:USDCUSDT:bid,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:USDCUSDT:bid,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:USDCUSDT:bid,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:USDCUSDT:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:USDCUSDT:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:BTCUSDT:ask->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:USDCUSDT:bid,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid,5.0,colo_optimistic,32,0,28,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid,5.0,colo_typical,32,0,28,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid,5.0,colo_conservative,32,0,24,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid,10.0,colo_optimistic,1,0,0,100.0,100.0,0.0,0.0,
